,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,length,name,q_fitted,q_fitted_log,q_true,q_true_log,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c
2122,-0.00106387980187,-19118.9344585,-19114.74864,7.48783385,0.36402219378,0.198416,38323,cassan_26_57_2952.det.lc.gz,2.5425530116e-06,-5.59472998338,0.00130682,-2.88378422756,0.884900145224,1.13007100903,0.884900145224,-0.053105733624,0.56389,-0.248805607102,1639.46502456,1639.46893215,6.27154035065,6.21397,0.0100002125112,0.2246,1640.84741225,0.107344015486,-0.109567,0.245170863801
2123,2.20547786762,-19074.0299124,-19058.460717,22.475798,0.177233977604,0.0862186,38323,cassan_26_57_3047.det.lc.gz,0.00336278268307,-2.47330119768,3.37096e-05,-4.47224640081,0.878319890406,1.13853734946,1.13853734946,0.0563472821169,1.13385,0.0545556043972,145.496709102,143.00924845,308.158451951,303.727,17.8699560714,1.7634,129.601261769,0.255053753599,0.262582,0.260217459054
2124,-0.000455775732937,-19921.4765811,-19914.0591615,886.082835,0.573095353415,0.831202,38323,cassan_26_58_2884.det.lc.gz,1.84729636107e-10,-9.73346342527,4.66118e-06,-5.33150412567,0.523981625052,1.90846387009,0.523981625052,-0.280683942556,2.47661,0.393857622176,1033.72893315,1034.24592018,735.77612767,639.771,0.0100003219149,1.3813,1437.63355198,1.27100138334,1.54242,1.38448224503
2125,-0.00326739727253,-19100.8669123,-19093.7681183,2.5032766,0.69827248704,0.630904,38323,cassan_26_61_523.det.lc.gz,4.08108161439e-07,-6.38922472002,0.00202699,-2.69314839386,0.875268869357,1.14250607443,0.875268869357,-0.0578585177876,0.873497,-0.0587385822502,533.112776665,533.098702133,12.0031374615,11.9774,0.00766800557067,0.5392,535.539634178,0.174747941179,-0.173251,0.267237205074
2126,0.0258135932267,-42953.5962743,-37463.9714645,6.2826232,3.73828625362,0.491793,38323,cassan_26_63_1022.det.lc.gz,3.93259935803e-06,-5.40532029602,0.00034075,-3.46756413549,0.492110623335,2.03206342757,2.03206342757,0.307937259623,1.44676,0.160396492888,1588.35488425,1588.21093798,6.65240862888,11.4856,0.0131922468829,0.212,1594.31139518,1.25288805834,-0.521186,1.53995280424
2127,-0.00115446068844,-18964.3189896,-18956.0050789,9.26233812,5.65441738055,0.130636,38323,cassan_26_63_530.det.lc.gz,6.43305416387e-06,-5.19158279199,0.000114131,-3.94259637749,0.105449353116,9.48322555285,0.105449353116,-0.976956080117,2.70304,0.431852472503,161.76042791,161.432987899,2.31997071595,4.51381,0.005884249878,0.0482,141.0955918,2.93282410699,-1.11112,9.37777619974
2128,0.000283531416863,-19230.7195814,-19226.9434974,85.997184,0.996174690934,0.859188,38323,cassan_26_69_2874.det.lc.gz,8.32189362514e-09,-8.07977783989,4.61385e-05,-4.33593652885,0.614817889623,1.62649788966,1.62649788966,0.211253504133,0.723673,-0.140457630455,1419.7356481,1419.71503615,124.741802695,127.972,0.0113794977943,0.8693,1451.26569976,0.979595597143,0.940485,1.01168000004
2129,0.0130860476119,-19310.2269235,-19304.5219594,2200.44888,0.426806248564,0.314616,38323,cassan_26_69_2951.det.lc.gz,6.71722650196e-10,-9.17281000723,9.46184e-05,-4.02402440016,0.996883265743,1.00312647866,1.00312647866,0.00135569425776,0.104053,-0.982745393927,1785.1332575,1785.1359272,231.604591223,231.48,0.00600263810438,2.2517,1784.42007749,-0.00543098694621,0.00547993,0.00624321291653
2130,-0.055082228416,-19204.7909361,-19195.6651213,46.4778952,0.142147514446,0.124811,38323,cassan_26_6_1987.det.lc.gz,0.00496435921285,-2.3041368012,0.00511695,-2.29098882669,0.750018269219,1.33330085551,0.750018269219,-0.124928157776,2.30591,0.362842352713,1446.90753462,1446.77367032,26.8704259984,25.7638,1.89324209041,1.843,1456.38902416,0.46444443325,-0.501202,0.583282586293
2131,-0.0345912257101,-24991.2862741,-19320.5441252,746.814834,38.5420055847,0.808456,38323,cassan_26_6_206.det.lc.gz,1.02287711626e-06,-5.99017653729,4.75205e-05,-4.32311899845,0.115820927209,8.63401825646,0.115820927209,-0.936212962628,0.298095,-0.525645308404,940.554323426,938.1326285,161.988717897,427.729,-0.163831157425,2.9486,225.9115411,7.28675125027,2.50888,8.51819732925
2132,-0.166646046119,-29483.484791,-26455.5694783,5.47632,0.129621555296,0.0556309,38323,cassan_26_6_2969.det.lc.gz,3.61368939555e-10,-9.44204917872,9.58398e-05,-4.01845410125,0.997301293152,1.00270600957,0.997301293152,-0.00117361783071,0.887346,-0.0519070040797,1391.38463154,1391.38335049,19.0055422008,22.818,0.00036128977828,0.2234,1391.40364567,-0.00531131392342,0.00404406,0.00540471642192
2133,-0.014965126774,-19221.5324835,-19139.1228064,104.74275,1.48918003663,0.787363,38323,cassan_26_70_1393.det.lc.gz,0.000173253057435,-3.76131909256,4.46651e-06,-5.35003168934,0.5667035998,1.76459087317,0.5667035998,-0.246644028635,0.659911,-0.18051463236,5.04383349381,26.8695008475,123.026155491,139.657,1.61933948821,0.2952,138.421398173,0.509484625292,-0.412173,1.19788727337
2134,-0.0107959584759,-19068.0144713,-19060.4604698,22.598823,0.889519886261,0.837265,38323,cassan_26_71_117.det.lc.gz,1.81339108285e-07,-6.7415085242,8.37593e-06,-5.07696696084,0.996771626648,1.0032388295,0.996771626648,-0.00140433280912,1.59095,0.201656530957,1400.74806428,1400.74817419,23.5012889211,23.4915,0.0100077723918,0.068,1400.82457624,0.00558797432067,0.0057292,0.00646720285406
2135,0.822062336294,-19180.4388011,-19164.6278297,8.6370776,0.00568501599021,0.0218099,38323,cassan_26_72_1990.det.lc.gz,0.000926542774272,-3.03313452648,0.0123932,-1.90681654165,0.646709863664,1.54628846131,1.54628846131,0.189290515113,0.46409,-0.33339778946,1452.96029958,1446.39268935,40.7457028158,21.7012,1.24026517666,2.4159,1429.356528,0.688229068009,1.64305,0.899578597648
