,Unnamed: 0,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,name,q_fitted,q_fitted_log,q_true,q_true_log,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c
794,794,0.0267085718505,-20755.7570315,-20705.9586653,3.57825,0.739614264011,0.73606,cassan_15_140_2919.det.lc.gz,0.000304476640098,-3.51644602147,0.000319078,-3.4961031388,0.942489926064,1.06101929829,1.06101929829,0.0257232831149,0.733663,-0.134503382658,1624.49932423,1624.49913561,5.71172268016,5.7252,0.0996653284557,0.1023,1625.03908458,0.0715463304043,0.0711495,0.118529372228
795,795,-0.0231572743438,-20691.1653702,-20585.5493135,6.9369945,0.507193715981,0.509674,cassan_15_150_1471.det.lc.gz,7.0398928398e-05,-4.15243395157,3.34012e-05,-4.47623793007,0.667495507142,1.4981374246,0.667495507142,-0.175551653154,0.681516,-0.166523943747,531.766824296,531.765927672,27.2215347234,27.2039,0.228399753502,0.1572,534.756246937,0.823350433424,0.82605,0.830641917454
796,796,-0.0475842880159,-20585.5740737,-20365.6781348,1.12650848,0.684479050704,0.686069,cassan_15_150_1857.det.lc.gz,1.06323866142e-06,-5.97336923999,1.71177e-05,-4.76655458922,0.993654258039,1.00638626757,0.993654258039,-0.00276470206747,1.07899,0.0330174196922,1800.03256759,1800.03264248,7.42657837804,7.41124,0.0076578022785,0.0307,1800.03218315,0.0127319042975,0.0128213,0.0127320095289
797,797,84.8105152585,-30030.5684759,-21051.5426002,126.906937,0.0972705912732,0.419718,cassan_15_150_370.det.lc.gz,0.00431508241969,-2.36501090468,0.0904019,-1.04382244175,0.895464024152,1.11673944796,1.11673944796,0.0479518575269,0.661947,-0.179176781752,328.673057692,353.024033904,349.493222902,188.569,22.9579606054,56.6969,370.052361268,0.18693507806,0.517205,0.221275423808
798,798,0.0833249034234,-20723.4306852,-20679.5873574,49.1508017,0.495854350553,0.487429,cassan_15_151_3099.det.lc.gz,0.00859629127699,-2.06568887728,0.0181035,-1.74223745365,0.88530764591,1.12955084554,1.12955084554,0.052905785004,0.240418,-0.619033019997,143.558824594,143.574250415,12.4860302592,12.5609,1.15765711271,1.6901,142.281007133,0.221768600337,0.212992,0.244243199628
799,799,0.116569844625,-20429.800004,-20266.7744096,4.0801242,0.161437382963,0.165863,cassan_15_17_2815.det.lc.gz,1.74543162338e-05,-4.75809715984,0.000188984,-3.72357496305,0.82104826624,1.21795519352,1.21795519352,0.0856313116435,1.26106,0.100735750371,1758.30645876,1758.24861467,14.591888835,14.4174,0.0609625230076,0.1982,1756.12556815,0.367691563168,0.372765,0.396906927282
800,800,0.0424641409173,-20616.8222502,-20448.4332028,0.94957555,0.468002624216,0.478905,cassan_15_18_1166.det.lc.gz,0.00457698282775,-2.33942071699,0.00366894,-2.43545939042,0.799808688843,1.25029899518,1.25029899518,0.0970138821527,0.905108,-0.0432995964792,312.089333181,312.091043293,2.49706532542,2.46643,0.168934964753,0.1494,312.432344008,0.429036377823,0.434133,0.45049030634
801,801,0.00528356410189,-20524.6087516,-20385.3741465,0.7265976,0.675564214605,0.675936,cassan_15_18_2128.det.lc.gz,4.51210285363e-05,-4.34562100915,3.65844e-05,-4.43670406319,0.811759065396,1.23189261768,1.23189261768,0.0905728526501,1.2655,0.102262149494,498.143018345,498.145046085,2.63732712437,2.6326,0.017715503367,0.0159,498.571189885,0.387497737844,0.386958,0.420133552288
802,802,0.159735797755,-20833.3087034,-20538.3822605,2.04302207,0.0590173553402,0.0664848,cassan_15_19_533.det.lc.gz,4.09862681144e-06,-5.38736162331,0.000428572,-3.36797620624,0.921683776046,1.08497081753,1.08497081753,0.0354180571186,1.1621,0.0652435011865,520.930970944,520.927977562,8.9890222406,8.47727,0.018198334494,0.1755,520.682947191,0.160938956527,0.180663,0.163287041483
803,803,-0.0603270158511,-20727.6157564,-20648.8482126,1.7110195,0.0550107170401,0.0549892,cassan_15_20_1018.det.lc.gz,1.17061607209e-07,-6.93158551749,2.49483e-06,-5.60295904226,0.979288572562,1.02114946301,0.979288572562,-0.0090893132995,0.965098,-0.0154285843782,157.285093425,157.285252288,28.0127002501,28.0495,0.00958434008101,0.0443,157.864714767,0.0363895735941,0.0364298,0.0418608904434
804,804,0.380712538066,-20661.8250876,-20587.0720658,1.6263276,0.0673063853506,0.074817,cassan_15_22_1505.det.lc.gz,0.000134000204022,-3.8728945404,0.000949078,-3.0226980936,0.837217937156,1.19443212528,1.19443212528,0.0771614755979,1.12225,0.0500896140737,154.710803243,154.725566357,15.4859710081,14.6516,0.17926321114,0.4514,158.86438118,0.23592881368,0.256363,0.357214188124
805,805,-0.0192707280664,-20682.4449526,-20486.2468616,0.9502266,0.695032134253,0.765768,cassan_15_22_3076.det.lc.gz,0.0024500993567,-2.61081630372,0.00185325,-2.73206599121,0.613176143747,1.63085274957,0.613176143747,-0.212414750166,0.562905,-0.249564893705,166.546839839,166.525822878,1.73056105647,1.71212,0.0856601389474,0.0737,166.754913451,1.01054899632,1.07922,1.01767660582
806,806,-0.238973872768,-20643.9048019,-20605.3893912,21.89148203,0.366458176071,0.378144,cassan_15_23_2755.det.lc.gz,0.000243307671812,-3.61384419698,0.011086,-1.95522512574,0.980739656154,1.01963858984,0.980739656154,-0.00844626367157,3.3866,0.52976390404,1603.88818739,1603.87380838,7.18469640943,7.08233,0.112069213271,0.7457,1603.73569184,0.0325979179797,0.0320853,0.0388989336855
807,807,0.0567979051097,-21519.0479545,-20479.2900757,1.63800714,0.425783608131,0.395459,cassan_15_23_646.det.lc.gz,1.20892109501e-05,-4.91760204415,0.000151554,-3.81943259671,0.759575524823,1.31652477906,1.31652477906,0.119429037623,1.27827,0.106622596487,1456.12336188,1456.13717616,6.830479846,7.09094,0.0237492660219,0.0873,1453.99522729,0.46164929843,0.439117,0.556949254242
808,808,-0.123140614985,-20543.4450886,-20417.3602107,2.34454,0.0286899353919,0.0288252,cassan_15_30_672.det.lc.gz,1.01775681847e-07,-6.99235597938,1.43867e-05,-4.84203881247,0.992773817224,1.00727878058,0.992773817224,-0.00314968516089,1.0515,0.0218092770223,136.148273507,136.150827259,23.4927417282,23.4454,0.00749472521383,0.0889,136.260339839,0.0136981255762,0.0137959,0.0145049633517
809,809,0.157818930122,-21488.0092272,-20883.0993006,0.24470136,0.0881362374608,0.0721571,cassan_15_31_2894.det.lc.gz,0.000452846473841,-3.34404900961,0.000971808,-3.01241953011,0.847554763848,1.17986476232,1.17986476232,0.0718322307428,1.15471,0.0624729269003,1789.08410564,1789.01091099,3.09880560699,3.39863,0.0659431711727,0.1059,1788.96701398,0.330154734636,0.279455,0.33230999847
810,810,0.0962516523697,-26060.2013563,-20756.7784972,1.65099627,4.47615811108,0.328125,cassan_15_33_1332.det.lc.gz,76983.3240983,-4.88639665976,0.000122152,-3.91309941791,0.0104349592033,95.8317115111,95.8317115111,1.98150924452,2.23563,0.349399928796,178.017606781,176.339137852,0.0238208855046,5.34303,6.60931166278,0.0591,175.73520126,1.06933485057,1.76141,95.8212765519
811,811,-1.09405895987,-52487.4374228,-20987.807361,10.6039228,0.73938197845,0.75156,cassan_15_33_1589.det.lc.gz,0.00176603782029,-2.7530000001,0.00744499,-2.12813588125,0.936071469167,1.06829449774,0.936071469167,-0.0286909915609,0.608394,-0.215815077623,505.684850451,505.669989288,10.4265043544,10.3151,0.438166054424,0.89,506.315990012,0.117553300249,0.12263,0.132223028569
812,812,0.00288283463634,-20612.855901,-20549.2439895,1.13755856,0.820237968785,0.882674,cassan_15_33_226.det.lc.gz,1.70673350278e-05,-4.76783428633,3.42755e-05,-4.46501620114,0.714078839858,1.40040559135,1.40040559135,0.146253836088,1.38547,0.141597126311,350.524463971,350.527620167,4.85105305161,4.72016,0.0200409766012,0.0276,351.076865111,0.676814215474,0.705939,0.686326751488
813,813,0.141109361467,-30438.5645635,-20685.6951565,1.34808836,0.533494630629,0.533003,cassan_15_33_2358.det.lc.gz,2.48917032862e-05,-4.60394538453,0.000499534,-3.30143494686,0.96745352284,1.03364138575,1.03364138575,0.0143698896257,0.865848,-0.0625583418801,315.480369728,315.478509218,4.74461708094,4.74679,0.0236716469943,0.1061,315.312177459,0.0558945126796,0.0553322,0.0661878629128
814,814,0.0350122184168,-20726.1584844,-20617.311299,1.0256256,0.103784349264,0.105715,cassan_15_33_2486.det.lc.gz,4.30441580566e-05,-4.36608578256,0.000325294,-3.48772394714,0.78917147348,1.26715173268,1.26715173268,0.102828621765,1.22101,0.0867192208057,124.250853564,124.248339348,4.03755731905,4.00635,0.0264896249569,0.0723,124.521697367,0.473249673719,0.4765,0.477980259198
815,815,-0.0288926609599,-21258.8021502,-20768.4132222,17.708535,0.846570948056,0.859222,cassan_15_33_631.det.lc.gz,0.000191819320519,-3.71710765174,2.64538e-05,-4.5775119342,0.737996311394,1.35502032268,0.737996311394,-0.131945808834,0.7134,-0.146666894998,1456.4853492,1456.50929153,30.4744558883,30.271,0.422067716099,0.1557,1441.17175261,0.358059159605,0.361941,0.617024011283
816,816,37.7433668572,-51285.5267596,-21911.1562237,117.217609,0.113992220489,0.151603,cassan_15_34_1267.det.lc.gz,0.00181232132976,-2.74176479818,0.0809159,-1.091966131,0.926701463037,1.07909617054,1.07909617054,0.0330601513325,0.605413,-0.217948257698,321.933681296,326.720892191,119.763034429,113.473,5.09847615011,32.2782,329.530870914,0.138564515098,0.164764,0.152394707506
817,817,0.00793556024126,-20594.0375527,-20533.0903714,0.6461406,0.489286220135,0.481033,cassan_15_34_2405.det.lc.gz,0.000534681656381,-3.27190471523,0.000241005,-3.61797394726,0.666987810512,1.49927777426,1.49927777426,0.175882102929,1.41587,0.151023379855,305.623773541,305.627605319,2.82607359718,2.83395,0.0653478208901,0.044,306.618997728,0.754116295041,0.745258,0.832289963744
818,818,-0.827965450292,-21581.800687,-20565.9847615,3.1470044,0.0152410486258,0.0160258,cassan_15_34_3024.det.lc.gz,7.30859321642e-07,-6.13616620952,1.06697e-05,-4.97184779146,0.994299435894,1.00573324685,0.994299435894,-0.00248280697811,0.94701,-0.023645435018,1612.47050138,1612.4711591,30.374469758,28.8716,-0.0259672285569,0.0943,1612.14463155,0.00395388547459,0.00417137,0.0114338109541
819,819,4.67219823548,-20776.9490546,-20518.8873294,2.0470904,0.146887891772,0.353014,cassan_15_34_690.det.lc.gz,0.0173552136674,-1.76057003518,0.0223864,-1.65001574054,0.744952705245,1.34236709654,1.34236709654,0.127871298397,0.724458,-0.139986787414,1746.00475798,1739.77918446,31.4923628954,26.9354,4.14877831753,4.0301,1754.23415995,0.537232573514,0.660229,0.597414391297
820,820,-0.0150961674637,-20699.5652972,-20582.9496761,14.116468,0.516468979257,0.507281,cassan_15_35_1174.det.lc.gz,2.78960992688e-06,-5.55445652018,1.53099e-06,-5.81502764598,0.663378329417,1.50743543413,0.663378329417,-0.178238719685,0.663413,-0.178216022456,1463.59843211,1463.53335857,73.9272510433,74.2972,0.123474221698,0.0919,1452.28179531,0.830059948159,0.822265,0.844057104717
821,821,-1.70642323357,-20644.9158526,-20551.2092632,8.7244629,0.0157968598666,0.014353,cassan_15_35_324.det.lc.gz,0.0131861947611,-1.87988051398,0.0126773,-1.89697323226,0.733297492968,1.3637030122,0.733297492968,-0.134719799788,0.81113,-0.0909095357295,313.498084896,313.162432462,17.4532950087,19.2593,2.00418207019,2.1685,316.015531981,0.613682498228,0.618992,0.630405519232
822,822,20.5697789225,-33540.4257048,-25048.9268194,43.47812,0.0329671022726,0.0322814,cassan_15_36_373.det.lc.gz,5.82766312997e-06,-5.23450556072,0.000132681,-3.87719126392,0.97542520602,1.02519392961,1.02519392961,0.0108060259703,1.0396,0.016866270829,487.775512452,487.198402584,693.599500261,701.26,1.67438756958,8.0776,489.791180361,0.0496838046444,0.0471484,0.0497687235898
823,823,0.0478074392836,-21254.3674076,-20856.7900308,34.6263709,0.585423257137,0.628726,cassan_15_43_471.det.lc.gz,0.00481362798374,-2.31752747676,0.00130104,-2.88570935101,0.338144436559,2.95731614033,2.95731614033,0.470897753564,2.84313,0.453796717936,555.753300694,556.132476032,16.4947549024,16.4809,1.14441127603,0.5945,518.305928485,1.30613273224,1.33962,2.61917170378
824,824,0.0651685915369,-20557.5720338,-20467.2506277,11.2500774,0.356692825384,0.36655,cassan_15_44_325.det.lc.gz,0.000205517649111,-3.68715087655,0.000594157,-3.22609878191,0.762339001528,1.3117523805,1.3117523805,0.117851861005,1.48798,0.172597093879,1627.49992358,1627.54075348,18.2747074793,18.1746,0.261984136941,0.443,1630.62114374,0.522191811463,0.531681,0.549413378969
825,825,0.0317054289617,-20700.2533067,-20640.343498,9.488156,0.103868859365,0.104465,cassan_15_44_876.det.lc.gz,2.93225515876e-06,-5.53279824098,0.000104409,-3.98126206377,0.988496990666,1.01163686834,1.01163686834,0.00502464849394,1.41643,0.151195116544,322.858422441,322.857679278,13.4225053306,13.3636,0.0229844684565,0.1366,322.917943208,0.0227110111997,0.0229218,0.0231398776724
826,826,0.404574146542,-20357.9106219,-20318.6949948,2605.914144,0.277657830591,0.277134,cassan_15_45_2874.det.lc.gz,3.65055001415e-06,-5.43764169716,4.77749e-07,-6.32080021332,0.995901662302,1.00411520319,1.00411520319,0.00178354272918,0.0785362,-1.10493011604,322.009200064,322.009337693,205.597020139,205.936,0.392822149059,0.1423,321.995708304,0.0082132787392,0.00819772,0.00821354088933
827,827,0.00212349176015,-20761.734632,-20690.1718617,1.20283372,0.813936107781,0.917124,cassan_15_45_3229.det.lc.gz,2.73684377271e-05,-4.56274999272,1.78141e-05,-4.74923611409,0.633079280527,1.57958099524,1.57958099524,0.198541899873,1.6436,0.21579613259,355.794444714,355.796898454,4.48770376316,4.32674,0.0234773559602,0.0183,356.240380981,0.9412711632,0.997034,0.946501714712
828,828,-0.338713508911,-22841.8467014,-20707.5868402,20.741635,0.713755490004,0.706269,cassan_15_47_1432.det.lc.gz,0.000659539876088,-3.18075894168,6.50083e-05,-4.18703119083,0.825177484751,1.2118605009,0.825177484751,-0.0834526304102,0.891116,-0.0500657584987,1554.32679043,1554.35035586,133.035865895,133.817,3.41656171367,1.0789,1600.3717419,0.172429991456,0.171557,0.386683016147
829,829,0.167219198079,-20679.1963771,-20647.4192828,19.59245496,0.103369562331,0.137243,cassan_15_47_1882.det.lc.gz,8544.40263024,-3.93168170504,1.98464e-06,-5.70231825978,0.00066278783072,1508.77845627,1508.77845627,3.17862547418,4.1217,0.615076378252,1593.72654571,1613.32345426,0.0133820922374,6.61014,1.2369862481,0.0093,1613.91714885,0.323029396259,2.50257,1508.77779348
830,830,-0.18590866966,-20972.20442,-20785.0456641,110.0301168,0.663345222131,0.661722,cassan_15_47_275.det.lc.gz,1.43079390145e-05,-4.84442291964,0.00607715,-2.21630004399,0.995020486482,1.00500443316,0.995020486482,-0.00216797747099,6.81003,0.8331490251,1779.05779945,1779.04933691,16.4291060119,16.5136,0.0621444676657,1.2873,1778.99349127,0.00918463802004,0.00991702,0.00998394667915
831,831,0.0411079584183,-21065.6726745,-20526.7225384,4.58244792,0.100574729627,0.0834855,cassan_15_47_882.det.lc.gz,2.20211943263e-06,-5.65715913063,3.04123e-05,-4.5169507341,0.526412785327,1.89964990949,1.89964990949,0.278673571276,1.83154,0.262816407898,1589.14443762,1589.35412049,7.70511209965,8.06769,0.011434031813,0.0445,1584.85912757,-1.25557206634,1.15306,1.37323712416
832,832,-0.0765117689793,-20887.4423345,-20638.2865959,4.4565166,0.276203919525,0.282579,cassan_15_48_275.det.lc.gz,6.63654044519e-05,-4.17805825453,0.000107355,-3.96917772373,0.768809879927,1.30071169233,0.768809879927,-0.114181044213,0.784871,-0.105201717257,302.681948163,302.649873644,19.958624297,19.7191,0.162592862034,0.2043,301.822855652,0.53015731646,0.539051,0.531901812403
833,833,0.656283488434,-20320.4244281,-20266.1457992,23.5734774,0.0246322863081,0.152488,cassan_15_48_382.det.lc.gz,0.000154089748547,-3.81222625354,0.000784297,-3.1055194462,0.349643455314,2.86005639403,2.86005639403,0.456374596547,4.94386,0.694066163924,511.69452058,511.819657087,9.53271501209,5.16396,0.118332348223,0.1446,488.190052527,0.471885919582,1.28325,2.51041293872
834,834,0.0185748582902,-20645.1287692,-20568.5478023,17.864317,0.523148872639,0.540575,cassan_15_48_654.det.lc.gz,2.98636258252e-05,-4.52485746452,3.10028e-05,-4.50859908134,0.570438977029,1.75303589037,1.75303589037,0.243790807612,1.73798,0.240044774449,1817.89157772,1817.6266551,28.0558801998,27.611,0.153318713405,0.1537,1798.1442703,0.95032720629,0.965858,1.18259691334
835,835,0.0557567485618,-22252.6638948,-20707.4449427,0.5527995,0.996554599163,0.826306,cassan_15_49_2148.det.lc.gz,5.06739119605e-06,-5.29521556744,1.49688e-05,-4.82481301424,0.699653877742,1.42927814997,1.42927814997,0.155116754503,1.38011,0.139913702698,493.62244785,493.621316403,9.39718299461,10.0509,0.0211538733751,0.0389,493.462652502,0.729426090956,0.653186,0.72962427223
836,836,0.808255404159,-20386.117627,-20189.8663744,33.4763624,1.62952480583,0.8521,cassan_15_49_2178.det.lc.gz,130141.871009,-5.11441704616,2.26148e-05,-4.6456072487,0.00227591194428,439.384310325,439.384310325,2.64284454494,3.50052,0.544132563309,549.825352143,583.177392483,0.0716818156081,12.0332,25.8593449821,0.0572,581.320921691,1.27413127936,1.61079,439.382034413
837,837,0.150398866117,-21508.2312995,-20583.3425247,3.89324404,0.430007837329,0.428138,cassan_15_4_1696.det.lc.gz,0.00142913667836,-2.8449262346,0.000203046,-3.69240556168,0.855595532106,1.16877655677,1.16877655677,0.0677314919673,1.26457,0.101942874623,330.891141636,330.889159441,8.24802831251,8.30116,0.31180783641,0.1183,328.372124603,0.069340252434,0.0690676,0.313181024661
838,838,-0.0756603472413,-20622.1873305,-20591.3799619,13.9107932,0.361552047027,0.361994,cassan_15_50_1570.det.lc.gz,7.00961330724e-07,-6.15430593969,9.97288e-06,-5.00117940663,0.996730362637,1.00328036296,0.996730362637,-0.00142231195592,1.28976,0.110508903809,179.138494936,179.138509333,27.0935971578,27.0638,0.0226836897833,0.0855,179.180521588,0.00636367739926,0.00639492,0.00655000032333
839,839,0.117217949939,-20714.8340596,-20634.39566,10.7450036,0.18985514222,0.184424,cassan_15_57_1962.det.lc.gz,6.13180203693e-05,-4.21241187464,0.000190417,-3.72029428139,0.767378253892,1.30313830882,1.30313830882,0.114990512081,1.35044,0.130475293264,1645.60040124,1645.71438432,25.1610058066,25.6444,0.197025328667,0.3539,1638.40788473,0.45312591255,0.443503,0.535760054925
840,840,47.9998176971,-21157.4055639,-20954.130276,6992.90613,0.0782588041912,0.078523,cassan_15_57_2298.det.lc.gz,1.07773708337e-05,-4.96748717344,7.82042e-05,-4.10676992229,0.997176173244,1.00283182333,1.00283182333,0.00122810717608,0.242745,-0.614849706816,117.372013027,117.303553484,1808.31790381,1803.69,5.93650988738,15.9506,115.32072939,-0.00554072243995,0.00547814,0.00565565009013
841,841,0.0409269785106,-20810.090915,-20701.0160227,12.45558584,0.56740762302,0.595731,cassan_15_58_1951.det.lc.gz,0.131024760725,-0.882646624726,0.00849416,-2.07087956269,0.594170242297,1.68301932479,1.68301932479,0.226089102667,0.415411,-0.381522007618,1624.63801702,1624.6044445,6.44009884338,6.31622,2.33114463851,0.5821,1617.85153805,0.274097961904,0.283444,1.08884908249
842,842,-0.0013230283747,-20533.9719171,-20467.1538333,1.33917795,0.758390721661,0.758576,cassan_15_58_593.det.lc.gz,4.28923321816e-06,-5.36762033926,2.15974e-06,-5.66559852818,0.839678284396,1.19093231132,0.839678284396,-0.075887078312,0.846059,-0.0725993503404,1580.27761265,1580.27790785,4.69917511432,4.69887,0.00973220973434,0.0069,1578.85256943,0.177246885318,0.177309,0.351254026922
843,843,-0.365829994442,-20789.5058944,-20756.267229,147.365856,0.0094238238144,0.00913674,cassan_15_60_1485.det.lc.gz,4.04220369042e-07,-6.39338180577,2.01579e-05,-4.69555471359,0.984880727167,1.01535137445,0.984880727167,-0.00661636104537,0.878958,-0.0560318766942,1412.05561134,1412.04497874,558.730054408,573.408,0.355231222194,2.5745,1409.40292131,0.0300984977351,0.0290952,0.0304706472856
844,844,0.189091270543,-20823.7803714,-20672.49245,103.987072,0.992936819237,0.230214,cassan_15_60_2783.det.lc.gz,0.00678824945737,-2.16824220643,0.00194344,-2.71142886284,0.417663177274,2.39427379384,2.39427379384,0.37917381205,1.90833,0.280653477699,359.299114417,357.895947844,77.271478782,116.057,6.36646154851,5.1163,322.19594282,1.91740181248,1.05521,1.97661061657
845,845,0.0828564129894,-20760.3960899,-20514.9824773,1.23850851,0.0371111044821,0.0274775,cassan_15_60_3234.det.lc.gz,1.81582212109e-06,-5.74092669745,0.00031442,-3.50248983664,0.826834531191,1.2094318298,1.2094318298,0.0825813941729,1.18952,0.0753717484469,349.440795529,349.460843503,4.78383865614,5.65529,-0.0064463395145,0.1003,348.605335762,0.340412719656,0.271548,0.38259729861
846,846,-0.00398570198448,-20687.707759,-20661.6290758,0.19356288,0.0112328233929,0.0105572,cassan_15_60_750.det.lc.gz,2.21550415767e-09,-8.65452743062,4.2343e-05,-4.37321837548,0.976673370981,1.02388375655,0.976673370981,-0.0102506531677,0.996017,-0.00173324898274,1397.50550982,1397.50432491,5.63245527301,6.04884,0.000265114838792,0.0394,1397.33173945,0.0357351089475,0.0332876,0.0472103855674
847,847,0.028484758744,-22349.9575441,-20555.6541437,23.5978524,0.693820141245,0.698138,cassan_15_61_1742.det.lc.gz,1.41349664046e-05,-4.84970521938,3.94055e-06,-5.40444315754,0.397448721949,2.5160478441,2.5160478441,0.400718895212,2.52623,0.402472888256,1460.27317449,1460.27249694,11.1729868716,11.1101,0.0420065175394,0.0221,1436.66835728,0.158411255963,0.159117,2.11859912215
848,848,-0.068134591294,-21632.7855165,-20828.8801893,22.426668,0.702833442549,0.691554,cassan_15_61_2632.det.lc.gz,0.000188817807466,-3.72395704966,4.69335e-05,-4.32851705768,0.712372606605,1.40375976101,0.712372606605,-0.147292789137,0.695483,-0.157713481195,115.70943199,115.749131665,33.8736829911,33.9798,0.465461638548,0.2328,136.008474343,0.34482926252,0.340719,0.691387154407
849,849,0.0809378613007,-24849.1673255,-20561.9155798,2.35835272,0.635824521334,0.616025,cassan_15_61_2977.det.lc.gz,3.92866917842e-05,-4.4057545403,0.000310763,-3.50757069467,0.762044371593,1.31225954456,1.31225954456,0.118019740239,1.25944,0.100177482442,1599.52152493,1599.51205552,9.58234255396,9.66538,0.0600612576721,0.1704,1598.50520274,0.539895909985,0.525414,0.550215172965
850,850,0.0148408349099,-20679.5597986,-20635.3511391,5.247308,0.0863987473636,0.00978319,cassan_15_62_3052.det.lc.gz,2.14482449639e-06,-5.66860823885,6.90604e-06,-5.16077091053,0.347555682706,2.87723679905,2.87723679905,0.458975606168,1.74234,0.24113290711,1606.89904928,1606.08996749,8.68120550508,16.9268,0.0127138158794,0.0445,1611.37791467,-2.47651089809,1.12644,2.52968111634
851,851,-6.34887314338,-25130.8027314,-23322.013285,7.03633805,0.155221040011,0.153412,cassan_15_63_1709.det.lc.gz,0.000126099062532,-3.89928814212,0.0309306,-1.50961165536,0.997177674526,1.00283031354,0.997177674526,-0.00122745333178,0.384169,-0.415477682869,500.985805194,500.943339318,3.00759006906,3.17095,0.0337733834669,0.5577,500.989244521,0.0055357586206,0.0262215,0.00565263901382
852,852,0.00437476041119,-20587.3204393,-20529.9083183,10.72667836,2.46891491413,0.558834,cassan_15_63_2656.det.lc.gz,2.06568050883e-05,-4.68493684834,2.04497e-05,-4.68931305877,0.242154172435,4.12960053483,4.12960053483,0.615908043446,2.80488,0.447914285752,1614.98103755,1614.70624745,4.44873633748,6.85849,0.0202193990266,0.031,1604.02674601,-3.00817750338,1.88361,3.88744636239
853,853,-1.96830775757,-22268.6168737,-22138.9237959,3.56100568,0.00591395081444,0.18402,cassan_15_63_2876.det.lc.gz,8.14596120557e-07,-6.08905766253,0.0309153,-1.50982653478,0.996763315627,1.00324719452,0.996763315627,-0.00140795394543,2.0962,0.321432716648,1805.91761038,1809.64414537,10.0687405473,2.47636,0.00908753965046,0.4354,1805.8621851,-0.00342623525319,0.744036,0.00648387889044
854,854,-0.398659697964,-20496.2986357,-20469.7793633,3.7080476,0.534709529611,0.544229,cassan_15_69_728.det.lc.gz,0.0109196884657,-1.9617897517,0.000470833,-3.32713310569,0.918609623492,1.08860170243,0.918609623492,-0.0368690091603,0.812259,-0.0903054678824,168.504276277,168.513318524,9.8343280332,9.75802,1.02766085658,0.2117,168.362368545,0.169378530983,0.176569,0.169992078936
855,855,0.0101701510997,-21523.7929287,-21357.5642249,1.1896758,0.0818584446226,0.0816906,cassan_15_6_1465.det.lc.gz,8.73361244842e-07,-6.05880608368,2.4413e-05,-4.61237884887,0.980613036512,1.01977024857,1.01977024857,0.0085023374331,1.05999,0.0253017681277,1420.46409372,1420.4638195,10.7007059682,10.7178,0.0100002161904,0.053,1420.6495212,0.0351142333894,0.0350402,0.0391572120623
856,856,-0.336785847413,-21124.4548616,-20612.2159622,111.8400162,0.890945627287,0.890151,cassan_15_6_243.det.lc.gz,0.000517127251454,-3.28640257527,0.000461641,-3.33569562688,0.964186109896,1.03714416723,0.964186109896,-0.0158391292717,0.482893,-0.316149090072,1593.89988745,1593.89833689,70.4277211058,70.4726,1.60155680877,1.5142,1591.64186374,0.0655357421395,0.0654747,0.0729580573306
857,857,0.0923160253922,-20647.3271083,-20457.2606321,0.4501939,0.186706046048,0.1859,cassan_15_6_2553.det.lc.gz,1.75507634452e-07,-6.7557039873,2.69619e-06,-5.56924950641,0.991684802526,1.00838491974,1.00838491974,0.00362634223663,1.01016,0.00439016745963,124.75332853,124.753932841,34.5137113568,34.6303,0.0144590469879,0.0569,124.926504673,0.0159285141514,0.0158429,0.0167001172113
858,858,4.88433864909,-23263.0955687,-20858.0836756,37.3391416,0.0151782657264,0.0226788,cassan_15_6_2914.det.lc.gz,0.000130846864728,-3.8832366792,0.0110037,-1.95846125853,0.951536573394,1.05093175392,1.05093175392,0.0215745144523,0.697231,-0.156623311709,1605.87317029,1605.84796071,67.9541337185,51.5734,0.777315881303,5.41,1607.86942606,0.0949548427128,0.139121,0.0993951805308
859,859,0.656992670027,-31937.261506,-25361.5360772,0.8075467,0.0904196457472,0.0903286,cassan_15_71_1011.det.lc.gz,0.000211304819929,-3.67509059644,0.00469633,-2.32824139384,0.903147369909,1.10723901029,1.10723901029,0.0442413784613,1.03833,0.0163354020695,1413.60543018,1413.61754358,4.7457202496,4.6679,0.0689853442191,0.3199,1413.70301238,0.203053184622,0.188421,0.204091640376
860,860,0.0361564301473,-20774.1011578,-20323.2833824,2.7701784,0.480938453678,0.48175,cassan_15_71_2596.det.lc.gz,4.87465326531e-05,-4.31205627029,2.5165e-05,-4.59920306527,0.955480897307,1.04659339901,1.04659339901,0.0197779912642,1.1429,0.0580082327154,323.498726959,323.497948945,10.5011996706,10.4931,0.0733180289598,0.0526,322.685937354,0.0480705302109,0.048146,0.0911125017013
861,861,0.0307713843878,-21219.1232899,-20583.3704371,4.04226064,0.541578687442,0.360684,cassan_15_71_489.det.lc.gz,0.000139681132188,-3.85486225344,0.000252963,-3.59694299689,0.428486380471,2.3337964649,2.3337964649,0.368062977662,2.13291,0.328972530401,1762.80696469,1762.96774685,8.39378276324,9.27124,0.0992034094737,0.1475,1765.44466203,-1.87921715517,1.60598,1.90531008442
