,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,length,name,q_fitted,q_fitted_log,q_true,q_true_log,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c
0,0.51103761965,-21200.2521881,-19565.6750523,3.8740509,0.130941918578,0.0566125,38323,cassan_32_47_595.det.lc.gz,3.31802202762e-07,-6.47912073512,4.66267e-05,-4.33136532061,0.995319255173,1.00470275723,1.00470275723,0.00203759410741,0.886507,-0.0523178307914,513.435396314,513.437268734,15.9266025904,16.0749,0.00917408534274,0.1098,513.525254331,0.00749785689175,0.00733709,0.00938350206
1,-0.224923763142,-19321.8807462,-19088.8231207,19.3610155,0.504625805846,0.502024,38323,cassan_32_49_1433.det.lc.gz,1.88906155002e-05,-4.72375389152,3.86935e-05,-4.41236198463,0.984096755161,1.01616024517,0.984096755161,-0.00696220017956,0.801784,-0.0959426145622,1435.58135533,1435.57989836,43.5831413342,43.5079,0.189426870259,0.2706,1436.40409161,0.0259173929922,-0.0260398,0.0320634900131
2,0.250930245689,-43626.2420586,-23547.6292355,2.4080862,0.770295369036,0.115275,38323,cassan_32_57_1194.det.lc.gz,0.00178619922164,-2.74807010422,0.00663316,-2.17827952686,0.737385428834,1.35614288118,1.35614288118,0.132305448557,1.02767,0.0118536786795,1815.15639951,1815.15387297,6.59267738866,8.72495,0.278629292409,0.7106,1812.38491105,0.454019766949,-0.2814,0.618757452347
3,0.0690532253831,-20350.3448381,-19070.7638436,6.2819658,0.692878398822,0.464123,38323,cassan_32_57_1639.det.lc.gz,5.95962512978e-05,-4.22478105724,4.47984e-05,-4.3487374968,0.800426166537,1.24933446932,1.24933446932,0.0966787223885,1.22068,0.0866018290156,1773.74782859,1773.73489201,20.6731232837,20.5293,0.159593634756,0.1374,1766.12531605,0.256060798354,-0.259368,0.448908302783
4,-0.15157096375,-19288.5508001,-19125.8137145,36.143928,0.785833528193,0.848084,38323,cassan_32_57_2000.det.lc.gz,0.000174100246854,-3.7592006131,6.71958e-05,-4.1726578712,0.979868613586,1.02054498545,0.979868613586,-0.00883215310318,1.51514,0.180452763808,316.918388915,316.918928772,42.2804154353,42.2736,0.557877619869,0.3465,315.619198298,0.0266525821351,-0.0266814,0.0406763718683
5,0.0615592163949,-19325.5604565,-19248.8612588,1.17783918,0.0874438823294,0.0580163,38323,cassan_32_57_2822.det.lc.gz,4.0842804365e-06,-5.38888444586,5.50885e-05,-4.25893905283,0.921047430155,1.08572041706,1.08572041706,0.0357180048474,1.05071,0.0214828656202,172.422906169,172.413042113,9.27617052348,9.34793,0.0187467721398,0.0694,172.190061121,0.162748613979,-0.159852,0.164672986905
6,0.0481463960815,-19579.7859599,-19336.1636794,0.717864,0.165006416777,0.052493,38323,cassan_32_57_593.det.lc.gz,4.03117096143e-10,-9.39456878308,1.01867e-05,-4.9919664837,0.98988950013,1.01021376615,1.01021376615,0.00441328233416,0.974824,-0.0110737870999,351.746428084,351.745681018,14.8393615779,14.9555,0.000297941380345,0.0477,351.600629606,0.0177916510461,0.0175939,0.0203242660223
7,0.0279856923122,-19511.6927796,-19419.6051734,24.749147,0.0530807059032,0.0430437,38323,cassan_32_57_744.det.lc.gz,7.62140886006e-07,-6.11796473948,4.28545e-05,-4.36800356761,0.989583590377,1.01052605331,1.01052605331,0.00454751494295,0.756392,-0.12125307313,1410.31319512,1410.31510949,43.4778498687,43.8038,0.0379564589125,0.2868,1409.68646334,0.0151919542286,-0.0150767,0.0209424629287
8,-0.21121331724,-20528.2602913,-19270.0572568,9.4259083,0.94015974396,0.864028,38323,cassan_32_58_1792.det.lc.gz,0.0083876789321,-2.07635820204,0.00150717,-2.82183775903,0.821513567556,1.21726534959,0.821513567556,-0.0853852596594,0.642447,-0.192162694544,128.100771678,128.072847649,10.6037457888,10.7479,0.971136341684,0.4173,131.236334948,0.263019001545,-0.256956,0.39575178203
9,0.0444290593763,-19040.2402484,-18969.1506121,3.39317852,0.229505931955,0.111525,38323,cassan_32_58_244.det.lc.gz,6.68234794019e-05,-4.17507091502,0.000179149,-3.7467856117,0.584768428001,1.7100786433,1.7100786433,0.233016083237,1.61169,0.207281511268,155.524406888,155.437719226,7.85277400203,8.29628,0.0641929954013,0.111,151.39727945,0.995041012766,-0.902954,1.1253102153
