,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,name,q_fitted,q_fitted_log,q_true,q_true_log,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c
1451,-0.456938552804,-48760.0615585,-33129.643934,20.0481075,0.467105468742,0.831428,cassan_47_20_3099.det.lc.gz,0.000193434239971,-3.71346664859,0.000155009,-3.80964308546,0.612555295656,1.63250568086,0.612555295656,-0.212854701226,0.527457,-0.277812939677,168.351872282,161.883246303,99.9864835428,89.1027,1.39061839695,1.1094,170.044089959,1.01980995817,-1.34984,1.01995038521
1452,-25.6885973929,-105178.391526,-26819.2732038,0.7058018,0.850025371282,0.853045,cassan_47_21_1013.det.lc.gz,4.2298047265e-07,-6.37367968184,1.26618e-06,-5.89750455068,0.999615289184,1.00038485888,0.999615289184,-0.000167109931258,0.984597,-0.00674149182695,525.850338556,525.850179791,22.8229953806,22.7678,0.0148433798506,0.0256,525.850364965,0.000769568822273,-0.00190383,0.0007695696922
1453,-0.724697000843,-20780.4706541,-20631.9982201,9.806733,0.0237974433832,0.0202435,cassan_47_21_1815.det.lc.gz,0.000290189706841,-3.53731799625,0.00326817,-2.48569536091,0.951536918054,1.05093137326,0.951536918054,-0.0215743571447,1.35935,0.133331291536,520.102704129,520.09898454,14.1089854975,15.8685,0.240345939253,0.9072,520.535476974,0.0945430605888,0.0812473,0.0993944552086
1454,0.356176164122,-22859.2786827,-21458.7776588,18.1976256,0.230030573841,0.220036,cassan_47_21_2152.det.lc.gz,0.00479800644996,-2.31893917255,0.00303816,-2.51738935842,0.645847943961,1.54835206855,1.54835206855,0.189869718648,1.29515,0.112320069884,512.965032053,512.808650136,37.8885354793,39.3888,2.62444957212,2.1711,480.158826832,0.254555344636,-0.245238,0.902504124587
1455,-0.218749183595,-20764.3677925,-20721.4811973,8.5929012,0.085695571864,0.0897442,cassan_47_30_1909.det.lc.gz,0.0001154979666,-3.93742566168,0.000675712,-3.17023836835,0.977725018626,1.02278246025,0.977725018626,-0.00978327168018,1.49682,0.175169577426,524.862827988,524.864241779,10.7570587827,10.3779,0.115606089518,0.2698,525.184634099,0.033692988086,-0.0354066,0.0450574416262
1456,-0.22956900409,-36052.8467643,-21674.2230552,1.208256,0.104468819742,0.105937,cassan_47_31_2670.det.lc.gz,3.97401234444e-06,-5.40077078818,0.000106324,-3.97336869323,0.975813290048,1.02478620675,0.975813290048,-0.010633271328,0.928957,-0.032004388369,1434.77326039,1434.77852046,8.70572416994,8.6304,0.0173547958331,0.089,1434.61442125,0.0454472565639,0.0468464,0.0489729166972
1457,0.20613714478,-25142.2404941,-20808.5912728,1.381341,0.397525327407,0.397887,cassan_47_31_730.det.lc.gz,5.25673005009e-06,-5.27928432482,4.45552e-05,-4.35110160252,0.977927114345,1.02257109485,1.02257109485,0.0096935123058,0.9633,-0.0162384397138,333.451316872,333.447272927,21.2659569335,21.2514,0.0487576502371,0.1419,332.908747982,0.0366353184562,0.03657,0.0446439805058
1458,1.71587606071,-37398.2198862,-20991.4716713,15.4788777,0.0307323525149,0.0342875,cassan_47_32_865.det.lc.gz,9.49317359023e-06,-5.02258857763,0.000605735,-3.21771733162,0.976135444165,1.02444799641,1.02444799641,0.0104899174026,1.2143,0.0843259950168,1405.46295566,1405.46538949,43.8226224776,39.9971,0.135021856374,0.9844,1405.17749009,0.047871379961,0.052346,0.0483125522452
1459,0.176517067714,-23099.2169035,-20643.9332533,2.5220108,0.14764169786,0.149571,cassan_47_34_2164.det.lc.gz,0.000184985247866,-3.73286290417,0.000426819,-3.36975625604,0.886668250108,1.12781753477,1.12781753477,0.0522388425106,1.01173,0.00506462796305,540.790321914,540.77732563,14.2769065668,14.1686,0.194179181114,0.2927,538.466364592,0.177922749719,0.179263,0.241149284667
1460,-0.0835147462154,-20763.9647799,-20662.8075401,1.3460832,0.134760125717,0.129512,cassan_47_36_1679.det.lc.gz,1.50301171448e-06,-5.82303763451,1.13065e-05,-4.94667181293,0.91066021643,1.09810441036,0.91066021643,-0.0406436358216,0.919965,-0.0362286950414,1612.67260172,1612.67734408,18.1723469056,18.6956,0.0222788208661,0.0629,1614.56593244,0.155821366793,0.150831,0.187444193929
