,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,length,name,q_fitted,q_fitted_log,q_true,q_true_log,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c
0,-0.000389799587119,-19148.828603,-19140.4541904,3.53298888,0.699016101645,0.808724,38323,cassan_32_47_2652.det.lc.gz,3.86481689309e-07,-6.41287107722,9.49296e-05,-4.02259834909,0.256700148226,3.89559572486,0.256700148226,-0.590573880554,0.525582,-0.279359516802,173.389274565,173.382282257,6.77625129798,6.44706,0.00421263629173,0.0628,150.038035131,1.16891523039,-1.26349,3.63889557663
1,-0.000346561114617,-19483.6734513,-19479.7188104,4.351412,0.903489538329,0.900544,38323,cassan_32_48_510.det.lc.gz,2.48298395803e-06,-5.60502608631,8.34234e-06,-5.07871211404,0.726245821163,1.37694423962,0.726245821163,-0.138916353536,1.39186,0.143595554035,185.365979254,185.385204479,6.66207146557,6.63325,0.0104977504353,0.0192,181.151378574,0.152291086501,0.15272,0.650698418459
2,0.00241729550433,-19106.0996644,-19103.0378997,11.065725,0.401746232751,0.192781,38323,cassan_32_56_1427.det.lc.gz,2.42310500543e-09,-8.61562776527,0.00176047,-2.7543713713,0.899202279451,1.11209682499,1.11209682499,0.0461426008498,0.902772,-0.044421919282,1651.05026045,1652.0185411,205.042558238,201.195,0.0100932290524,8.4417,1638.81343356,0.204358633011,-0.212099,0.212894545537
3,-0.0668234332564,-56773.4234532,-38773.5367675,2.8363867,0.986776184147,0.891173,38323,cassan_32_56_2035.det.lc.gz,5.97657980832e-05,-4.22354727677,7.57047e-05,-4.12087715721,0.794613178779,1.25847396785,0.794613178779,-0.0998442363819,0.79272,-0.100880184597,352.678238921,352.702057064,7.41332065553,7.66591,0.0573111531735,0.0667,350.092859744,0.305846059937,0.28822,0.463860789067
4,-0.000327316160025,-19355.4209445,-19348.641084,707.6811,0.00526928638386,0.0120394,38323,cassan_32_57_2341.det.lc.gz,1.19280610606e-15,-14.9234301464,0.00236188,-2.62674217135,0.876692034758,1.14065140363,0.876692034758,-0.0571529392382,1.64219,0.215423403196,280.840477878,253.890479654,1198.93074225,822.885,-4.14075011955e-05,39.9915,340.217708431,0.259271686581,-0.573259,0.263959368874
5,0.0283493596399,-18826.8718404,-18809.9535272,12.53354028,0.56409945689,0.577981,38323,cassan_32_57_3259.det.lc.gz,0.000556382314158,-3.25462668347,0.000188359,-3.7250136239,0.97033883779,1.03056783987,1.03056783987,0.0130765856444,0.485877,-0.313473658684,1777.64971264,1777.64953136,7.95989069904,7.97299,0.18775597327,0.1094,1777.34410534,0.0464055952033,-0.0463734,0.0602290020757
6,-0.0598308418074,-29565.0007777,-29155.6077205,330.037463,0.908450740526,0.991416,38323,cassan_32_57_628.det.lc.gz,0.00248412880249,-2.60482588967,0.00188956,-2.72363931319,0.623001546444,1.60513245225,0.623001546444,-0.205510875313,2.06005,0.313877761369,410.365919032,409.174788147,271.317859521,272.533,13.5227630213,11.8468,355.475450872,0.961067923386,-1.00656,0.982130905807
7,0.0760132398449,-19202.3809159,-19185.5299277,5.58725616,0.849497699653,0.782726,38323,cassan_32_5_1619.det.lc.gz,4.94902659857e-05,-4.30548021206,2.96802e-05,-4.52753317689,0.994088211766,1.00594694531,1.00594694531,0.00257507618256,1.46982,0.167264152576,526.418671537,526.418356597,7.07312835549,7.08144,0.0497589758725,0.0386,526.385315431,0.0108807136069,-0.0107988,0.0118587335485
8,-0.218476507262,-18940.8459126,-18940.1728234,14.54607088,2.95687285811,0.267206,38323,cassan_32_5_2604.det.lc.gz,0.0724706089852,-1.1398380892,0.000913366,-3.03935515902,0.0626221316021,15.9687952872,0.0626221316021,-1.20327215347,3.86973,0.587680664347,1769.24908843,1769.96018529,3.82298081963,5.12908,1.02916041759,0.155,1828.01788141,4.08563639097,2.236,15.9061731556
9,0.327787709671,-19094.8220545,-19088.4930334,65.4902556,0.0128966760641,0.0309648,38323,cassan_32_62_1574.det.lc.gz,51.9103134174,1.71525365101,0.0148864,-1.82721031562,0.000745309965055,1341.72364104,1341.72364104,3.12766307207,4.19306,0.622531076924,537.218882328,1836.95688665,0.0169818378451,19.7796,0.122352124599,2.4133,514.433961712,0.0706494756486,-2.16231,1341.72289573
